Exchange,Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
Nasdaq,FFBC,First Financial Bancorp.,27.5,2692461778,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffbc
Nasdaq,FFBCW,First Financial Bancorp.,15.965,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffbcw
Nasdaq,FFIN,First Financial Bankshares: Inc.,64.87,4389730714,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffin
Nasdaq,THFF,First Financial Corporation Indiana,47.05,576599867.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/thff
Nasdaq,FFNW,First Financial Northwest: Inc.,15.48,168957326.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffnw
Nasdaq,FFWM,First Foundation Inc.,15.9,706661523.9,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ffwm
Nasdaq,FGBI,First Guaranty Bancshares: Inc.,22.05,194198208.8,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fgbi
Nasdaq,FHB,First Hawaiian: Inc.,25.57,3448735902,n/a,2016,Finance,Major Banks,https://www.nasdaq.com/symbol/fhb
Nasdaq,INBK,First Internet Bancorp,25.19,256476393.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/inbk
Nasdaq,INBKL,First Internet Bancorp,24.6072,0,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/inbkl
Nasdaq,FIBK,First Interstate BancSystem: Inc.,43.31,2624999567,n/a,2010,Finance,Major Banks,https://www.nasdaq.com/symbol/fibk
Nasdaq,FRME,First Merchants Corporation,41.62,2066783399,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/frme
Nasdaq,FMBH,First Mid-Illinois Bancshares: Inc.,36.81,562830274.3,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbh
Nasdaq,FMBI,First Midwest Bancorp: Inc.,23.17,2464890264,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fmbi
Nasdaq,FNWB,First Northwest Bancorp,15.49,177909124.8,n/a,2015,Finance,Banks,https://www.nasdaq.com/symbol/fnwb
Nasdaq,FSFG,First Savings Financial Group: Inc.,58,132937218,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsfg
Nasdaq,FSLR,First Solar: Inc.,44.34,4647496080,n/a,2006,Technology,Semiconductors,https://www.nasdaq.com/symbol/fslr
Nasdaq,FAAR,First Trust Alternative Absolute Return Strategy ETF,26.6587,18661143.32,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/faar
Nasdaq,FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,28.562,32846357.12,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpa
Nasdaq,BICK,First Trust BICK Index Fund,25.56,162306051.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bick
Nasdaq,FBZ,First Trust Brazil AlphaDEX Fund,13.7308,153784987.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fbz
Nasdaq,FTHI,First Trust BuyWrite Income ETF,22,59932422,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fthi
Nasdaq,FCAL,First Trust California Municipal High income ETF,49.5214,22284729.04,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcal
Nasdaq,FCAN,First Trust Canada AlphaDEX Fund,21.64,9738043.28,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcan
Nasdaq,FTCS,First Trust Capital Strength ETF,52.49,1343744105,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftcs
Nasdaq,FCEF,First Trust CEF Income Opportunity ETF,20.4323,41988376.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcef
Nasdaq,FCA,First Trust China AlphaDEX Fund,25.4542,8909020.908,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fca
Nasdaq,SKYY,First Trust Cloud Computing ETF,51.54,1760091103,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/skyy
Nasdaq,RNDM,First Trust Developed International Equity Select ETF,47.8006,23900395.6,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rndm
Nasdaq,FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,52.37,1060597240,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdt
Nasdaq,FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,36.35,10905072.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdts
Nasdaq,FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,25.6963,555040131.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fvc
Nasdaq,FV,First Trust Dorsey Wright Focus 5 ETF,27.66,2427165055,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fv
Nasdaq,IFV,First Trust Dorsey Wright International Focus 5 ETF,18.39,601353036.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ifv
Nasdaq,DDIV,First Trust Dorsey Wright Momentum & Dividend ETF,23.45,32830046.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddiv
Nasdaq,DVOL,First Trust Dorsey Wright Momentum & Low Volatility ETF,19.57,13699039.14,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvol
Nasdaq,DVLU,First Trust Dorsey Wright Momentum & Value ETF,17.86,12502035.72,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dvlu
Nasdaq,DWPP,First Trust Dorsey Wright People&#39;s Portfolio ETF,28.61,38623557.22,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwpp
Nasdaq,DALI,First Trust DorseyWright DALI 1 ETF,18.81,49846537.62,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dali
Nasdaq,FDNI,First Trust Dow Jones International Internet ETF,19.8176,1981799.635,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdni
Nasdaq,FEM,First Trust Emerging Markets AlphaDEX Fund,23.85,456727547.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fem
Nasdaq,RNEM,First Trust Emerging Markets Equity Select ETF,49.6285,4962949.257,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnem
Nasdaq,FEMB,First Trust Emerging Markets Local Currency Bond ETF,36.825,57078823.65,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/femb
Nasdaq,FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,34.3602,171801068.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fems
Nasdaq,FTSM,First Trust Enhanced Short Maturity ETF,59.92,3433399462,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftsm
Nasdaq,FEP,First Trust Europe AlphaDEX Fund,33.05,708922566.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fep
Nasdaq,FEUZ,First Trust Eurozone AlphaDEX ETF,36.6652,67830693.33,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/feuz
Nasdaq,FGM,First Trust Germany AlphaDEX Fund,40.9,167690081.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fgm
Nasdaq,FTGC,First Trust Global Tactical Commodity Strategy Fund,18.63,193814112.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftgc
Nasdaq,FTLB,First Trust Hedged BuyWrite Income ETF,21.89,12039543.78,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftlb
Nasdaq,HYLS,First Trust High Yield Long/Short ETF,46.5,1285725093,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyls
Nasdaq,FHK,First Trust Hong Kong AlphaDEX Fund,35.57,3557071.14,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fhk
Nasdaq,NFTY,First Trust India Nifty 50 Equal Weight ETF,35.4422,3544290.884,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nfty
Nasdaq,FTAG,First Trust Indxx Global Agriculture ETF,23.8705,4533676.324,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftag
Nasdaq,FTRI,First Trust Indxx Global Natural Resources Income ETF,11.52,8064023.04,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftri
Nasdaq,LEGR,First Trust Indxx Innovative Transaction & Process ETF,27.6513,47007265.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/legr
Nasdaq,FPXI,First Trust International IPO ETF,32.1503,24112789.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpxi
Nasdaq,FPXE,First Trust IPOX Europe Equity Opportunities ETF,17.69,1769035.38,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fpxe
Nasdaq,FJP,First Trust Japan AlphaDEX Fund,52.65,168480105.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fjp
Nasdaq,FEX,First Trust Large Cap Core AlphaDEX Fund,57.77,1389368616,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fex
Nasdaq,FTC,First Trust Large Cap Growth AlphaDEX Fund,62.67,908715125.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftc
Nasdaq,RNLC,First Trust Large Cap US Equity Select ETF,21.6082,19447423.22,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnlc
Nasdaq,FTA,First Trust Large Cap Value AlphaDEX Fund,51.91,1147211104,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fta
Nasdaq,FLN,First Trust Latin America AlphaDEX Fund,18.5254,17599167.05,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fln
Nasdaq,LMBS,First Trust Low Duration Opportunities ETF,50.92,1881494102,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/lmbs
Nasdaq,FMB,First Trust Managed Municipal ETF,52.07,460819604.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fmb
Nasdaq,FMK,First Trust Mega Cap AlphaDEX Fund,35.5596,19557851.12,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fmk
Nasdaq,FNX,First Trust Mid Cap Core AlphaDEX Fund,65.2,841080130.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fnx
Nasdaq,FNY,First Trust Mid Cap Growth AlphaDEX Fund,40.68,231876081.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fny
Nasdaq,RNMC,First Trust Mid Cap US Equity Select ETF,21.0857,12651462.17,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnmc
Nasdaq,FNK,First Trust Mid Cap Value AlphaDEX Fund,34.71,53800569.42,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fnk
Nasdaq,FAD,First Trust Multi Cap Growth AlphaDEX Fund,68.1545,187425011.3,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fad
Nasdaq,FAB,First Trust Multi Cap Value AlphaDEX Fund,54.47,87152108.94,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fab
Nasdaq,MDIV,First Trust Multi-Asset Diversified Income Index Fund,17.85,632782535.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mdiv
Nasdaq,MCEF,First Trust Municipal CEF Income Opportunity ETF,17.095,8547534.19,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mcef
Nasdaq,FMHI,First Trust Municipal High Income ETF,49.7186,32317189.44,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fmhi
